length_url,nb_dots,nb_hyphens,nb_at,domain_age,domain_registration_length,web_traffic,google_index,page_rank,links_in_tags,phish_hints,status
49,2,2,0,6171,403,117262,1,5,1.941747573,0,0
34,2,0,0,1479,347,0,1,1,0.0,0,1
41,2,0,0,385,19,0,1,0,100.0,0,1
48,2,0,0,6073,137,14284,0,5,31.03448276,0,0
26,3,0,0,-1,740,1187803,0,3,100.0,0,0
22,2,0,0,-1,0,2070017,0,3,66.66666667,0,0
72,4,0,0,12873,0,4114,1,6,100.0,0,0
22,2,0,0,8453,3234,3749732,0,2,96.77419355,0,0
91,2,8,0,3955,1523,3213,0,4,75.0,0,0
93,3,0,0,3596,57,286175,0,4,100.0,0,0
97,3,0,0,-1,0,0,1,0,100.0,0,1
41,3,0,0,-1,35,0,1,0,0.0,0,1
21,3,0,0,-1,0,2657084,0,2,50.0,0,0
67,1,0,0,4757,5,0,1,0,0.0,1,1
24,1,0,0,-1,0,10656,1,6,75.0,0,1
56,3,1,0,-1,0,0,1,0,60.0,0,1
18,1,0,0,-1,0,4139578,0,2,90.90909091,0,0
47,2,1,0,9202,296,684,0,6,90.47619048,0,0
44,2,0,0,6260,2505,683,0,6,61.53846154,0,0
25,2,0,0,-1,148,14483,0,4,87.80487805,1,0
58,5,0,0,12121,0,20493,0,6,0.0,0,0
267,14,0,1,2658,3185,0,1,4,0.0,0,1
32,2,0,0,6389,185,0,0,3,86.66666667,0,0
85,5,0,0,3729,289,0,1,2,100.0,2,1
61,2,0,0,9156,340,65,1,8,33.33333333,1,1
46,2,0,0,7132,903,12,0,7,100.0,0,0
66,2,2,0,1266,195,0,1,0,88.88888889,3,1
81,5,0,1,5627,217,0,1,5,0.0,0,1
40,2,0,0,6259,2506,682,0,6,61.53846154,0,0
69,3,0,0,3317,336,0,1,2,0.0,1,1
32,3,1,0,284,82,0,1,0,10.73825503,0,1
102,1,3,0,971,854,4716690,1,3,100.0,1,1
30,2,0,0,3465,188,1022937,0,3,91.66666667,0,0
29,2,0,0,-1,-1,34164,0,5,50.0,0,0
38,2,0,0,5529,314,5776915,1,3,27.5862069,1,1
346,2,6,0,296,70,0,1,0,0.0,1,1
26,2,0,0,3377,275,599013,1,3,0.0,0,1
19,1,1,0,10,354,0,1,0,0.0,0,1
47,4,0,0,5627,217,0,1,5,0.0,0,1
110,1,2,0,3053,233,0,1,2,87.5,4,1
48,2,1,0,177,189,0,1,0,0.0,2,1
50,3,0,0,3151,137,0,1,3,95.91836735,0,1
37,3,0,0,-1,820,3286659,0,0,100.0,0,0
25,2,0,0,2134,58,909720,0,3,57.14285714,0,0
46,3,0,0,-1,0,2488533,1,2,85.0,0,1
43,2,0,0,7134,900,12,0,7,100.0,0,0
39,2,1,0,6996,308,1063779,1,1,81.81818182,0,1
27,2,0,0,7325,345,87260,0,3,7.142857143,0,0
46,1,1,0,6326,614,644,0,10,42.85714286,1,0
30,1,0,0,2388,0,0,1,0,0.0,0,1
28,2,0,0,1523,302,3075756,0,1,75.0,0,0
58,3,0,0,2668,253,0,1,0,100.0,3,1
40,2,0,0,9204,294,688,0,6,90.47619048,0,0
48,4,1,0,7,358,0,1,0,0.0,1,1
31,1,0,0,-1,0,0,1,1,25.0,0,1
40,2,1,0,-1,0,77586,1,1,0.0,1,1
24,2,0,0,1079,1478,122264,0,4,0.0,0,0
84,3,0,0,5201,1374,62156,1,3,72.72727273,0,0
26,1,0,0,384,346,0,0,0,75.0,0,1
54,2,3,0,9283,60,124,0,7,77.77777778,0,0
30,2,0,0,-1,1395,0,0,4,0.0,0,0
58,1,4,0,5154,324,1499,0,5,16.66666667,0,0
25,2,0,0,5010,103,0,1,1,0.0,0,1
47,2,0,0,5751,93,3753,0,5,4.0,0,0
54,2,0,0,2388,168,1625,0,6,72.72727273,0,0
87,5,0,0,1301,160,0,1,0,97.22222222,0,1
50,2,1,0,5701,2333,109494,0,5,83.33333333,0,0
34,2,0,0,3737,281,805233,0,4,90.0,0,0
35,2,0,0,5159,1049,0,1,8,0.0,0,1
72,3,1,0,7693,342,54756,0,5,100.0,0,0
65,3,0,0,2719,933,296455,1,1,0.0,0,1
113,2,1,0,8346,2976,1,1,10,33.33333333,1,1
33,2,0,0,8052,348,3775557,0,4,83.33333333,0,0
86,2,0,0,3101,186,0,1,4,28.57142857,2,1
68,2,3,0,6126,-1,14444,0,4,18.18181818,0,0
79,2,1,0,3259,28,0,1,2,100.0,0,1
37,3,0,0,-1,1692,0,0,0,66.66666667,0,0
20,3,0,0,-1,0,0,1,0,100.0,0,1
31,2,0,0,3533,120,0,0,4,54.83870968,0,0
32,2,0,0,6674,631,1789478,0,4,75.0,0,0
73,7,2,0,5616,228,5528499,1,5,0.0,1,1
36,3,0,0,-1,59,1961966,0,3,57.14285714,0,0
49,3,0,0,2292,265,134706,0,4,0.0,0,1
27,2,0,0,1812,15,0,0,3,92.85714286,0,0
29,2,0,0,-1,991,7339056,0,4,18.18181818,0,0
45,2,0,0,-1,3234,36388,1,5,0.0,0,0
44,2,0,0,9205,293,690,0,6,90.47619048,0,0
45,2,0,0,5569,3562,0,1,0,75.0,0,1
58,1,4,0,3715,667,198408,1,4,97.22222222,1,0
102,3,9,0,8759,734,945,0,8,95.45454545,0,0
61,3,0,0,5378,100,0,1,2,88.88888889,0,0
30,1,2,0,1,363,0,1,0,0.0,0,1
21,1,0,0,-1,604,211436,0,5,72.72727273,0,0
90,3,6,0,2625,296,346466,1,3,94.44444444,0,0
188,4,9,0,2362,194,173942,1,1,0.0,0,1
66,3,0,0,6136,804,39984,0,4,93.10344828,0,0
36,2,0,0,8969,1257,70,0,8,0.0,0,0
48,3,0,0,7528,873,0,1,0,100.0,4,1
48,4,0,0,6036,174,5034121,1,4,0.0,0,1
142,5,0,0,5616,228,0,1,5,33.33333333,0,1
32,2,0,0,6828,111,0,0,1,94.59459459,0,0
34,1,0,0,1433,1123,0,1,0,0.0,0,1
28,2,0,0,804,291,0,1,2,100.0,0,1
95,3,1,0,1797,395,0,1,0,100.0,2,1
46,2,0,0,6070,140,14420,0,5,25.92592593,0,0
66,4,0,0,5616,228,0,1,5,0.0,0,1
122,2,3,0,8019,381,0,1,4,0.0,0,1
43,2,1,0,9109,22,57349,0,6,85.0,0,0
18,2,0,0,8710,283,106251,0,5,57.14285714,0,0
124,4,1,1,4609,139,0,1,3,50.0,4,1
95,2,7,0,-1,0,7974,1,6,90.90909091,0,0
55,2,2,0,2986,0,0,1,0,0.0,0,1
26,1,0,0,672,59,1173510,1,3,0.0,0,1
54,2,1,0,7814,951,2521,0,6,83.33333333,0,0
34,2,1,0,1602,224,0,0,0,97.61904762,0,1
38,2,0,0,3220,67,0,0,3,75.0,0,0
38,3,0,0,1901,290,0,1,0,0.0,1,1
47,3,0,0,2535,387,3245304,1,4,0.0,0,1
61,2,0,0,12210,210,50,0,8,100.0,0,0
59,4,1,0,3936,1176,891715,1,3,78.57142857,0,1
66,5,2,0,5616,228,0,1,5,0.0,1,1
55,4,1,0,76,288,0,1,0,0.0,0,1
127,2,15,0,7764,272,32,0,5,67.85714286,0,0
37,2,0,0,2286,0,0,0,1,75.0,0,0
58,5,0,0,5616,228,0,1,5,0.0,0,1
51,3,0,0,7083,952,17964,1,3,0.0,0,1
18,1,0,0,-1,0,1276401,0,3,66.66666667,0,0
21,2,0,0,8458,1037,595432,0,5,59.375,0,0
37,2,0,0,1950,241,341948,1,1,0.0,2,1
83,3,1,0,3340,678,0,1,0,100.0,5,1
17,1,0,0,-1,0,170804,0,2,50.0,0,0
204,2,6,0,7968,3354,892,0,7,40.0,0,1
27,2,1,0,563,167,0,0,2,100.0,0,1
44,2,0,0,3378,274,3100263,1,4,0.0,0,1
25,2,0,0,8884,0,0,1,2,0.0,0,1
68,1,3,0,3327,1056,12214,0,4,100.0,0,0
116,2,13,0,7767,269,33,1,5,66.66666667,0,0
29,2,0,0,7296,373,0,0,5,46.66666667,0,0
30,2,0,0,4913,201,0,0,3,28.57142857,0,0
35,2,0,0,7299,370,3199234,0,5,20.0,0,0
42,1,4,0,-1,0,0,1,0,100.0,0,1
44,3,0,0,5987,38,202433,1,3,60.0,0,0
23,2,0,0,2545,12,0,0,2,75.0,0,0
85,2,7,0,9285,59,121,0,7,85.29411765,0,0
93,2,0,0,2192,365,0,1,0,75.0,0,1
45,3,0,0,3379,274,0,0,0,0.0,0,1
16,1,0,0,3198,89,3342642,0,3,33.33333333,0,0
34,2,1,0,-2,169,0,1,1,17.64705882,0,0
48,4,0,0,962,2690,272827,1,1,0.0,0,1
45,1,0,0,5948,260,98000,1,6,90.0,0,0
55,2,1,0,7120,3471,33254,1,4,7.692307692000001,0,0
302,5,1,0,7086,948,18263,1,3,0.0,0,1
44,2,2,0,1374,87,4026793,1,2,100.0,2,1
25,2,1,0,2485,72,268961,0,2,86.66666667,0,0
32,2,1,0,4,361,0,1,0,88.23529412,0,1
56,5,2,0,5612,232,0,1,5,0.0,0,1
37,2,0,0,6591,348,309164,0,4,55.55555556,0,0
28,2,0,0,1179,282,1168950,0,3,12.5,0,0
52,1,0,0,3270,18,0,1,0,33.33333333,1,1
115,3,1,0,2047,144,0,1,0,85.71428571,3,1
75,2,5,0,9133,1459,2439,0,7,0.0,0,0
49,2,0,0,6163,1507,92602,1,5,85.71428571,0,0
45,2,3,0,5886,1418,184,0,6,72.72727273,0,0
85,2,2,0,3277,1106,8137075,1,2,100.0,0,1
33,1,1,0,6753,3109,2305,1,8,100.0,0,1
36,2,0,0,-1,468,0,1,3,60.0,0,1
21,2,0,0,686,45,0,1,0,100.0,0,1
61,5,3,0,5627,217,0,1,5,0.0,1,1
96,2,1,0,8347,2975,1,1,10,66.66666667,0,1
167,3,1,0,7087,948,18105,1,3,0.0,0,1
76,1,5,0,-1,69,0,0,5,21.875,0,0
57,2,0,0,1082,14,0,1,2,0.0,0,1
19,1,0,0,1856,336,0,0,0,0.0,0,0
125,2,1,0,322,43,126941,1,0,0.0,4,1
66,2,3,0,647,84,1530583,1,1,16.66666667,0,1
52,2,3,0,6382,0,0,1,3,0.0,0,1
29,2,0,0,1986,206,8007474,0,2,88.23529412,0,0
34,2,0,0,7296,373,0,0,5,0.0,0,0
38,2,0,0,7164,141,173889,0,2,83.33333333,0,0
30,2,0,0,-1,1399,1564669,0,3,33.33333333,0,0
62,2,1,0,7445,590,0,0,8,68.88888889,0,0
26,2,0,0,2634,2479,5403,0,2,0.0,0,1
938,3,0,0,16,0,0,1,0,100.0,0,1
83,4,1,0,5659,184,889,1,6,22.22222222,0,1
39,3,1,0,-1,374,0,1,3,0.0,0,1
112,2,8,0,5668,540,76725,0,5,3.846153846,0,0
43,3,0,0,8246,154,16925,1,4,66.66666667,0,0
52,5,2,0,5627,217,0,1,5,0.0,0,1
29,2,0,0,323,43,0,1,0,0.0,0,1
71,2,0,0,1834,358,0,1,0,100.0,0,1
60,2,1,0,8145,255,89705,0,5,57.89473684,0,0
59,2,0,0,7605,1161,15306,0,5,96.0,0,0
121,3,1,0,-1,71,0,1,0,100.0,1,1
27,2,0,0,-1,0,138069,0,5,100.0,0,0
41,2,1,0,3251,37,421761,1,4,6.25,0,1
38,2,0,0,869,956,0,0,0,100.0,0,1
129,2,2,0,1109,352,0,1,0,3.846153846,2,1
37,3,0,0,4521,226,7668130,1,2,0.0,0,1
79,4,0,0,12377,0,20423,0,5,0.0,0,0
58,4,1,0,5616,228,0,1,5,0.0,0,1
47,1,1,0,2521,35,632751,1,7,0.0,0,1
52,3,0,0,7304,366,148,0,5,100.0,0,0
48,2,1,0,3891,127,0,0,10,14.28571429,0,0
55,2,3,0,615,115,13523,1,2,100.0,1,1
55,2,3,0,7506,895,65678,0,5,100.0,0,0
33,1,0,0,-1,1000,0,1,0,0.0,0,1
74,2,3,0,5211,1728,202714,1,4,7.692307692000001,0,1
41,3,3,0,6133,76,28448,0,5,43.47826087,0,0
29,2,0,0,6735,2396,185802,0,3,23.91304348,0,0
27,2,0,0,1013,83,0,1,2,100.0,0,1
334,10,2,0,5590,2811,0,1,3,100.0,3,1
37,2,0,0,2914,7,1680589,0,2,16.66666667,0,0
109,2,10,0,5207,1368,13244,0,5,87.5,0,0
33,2,0,0,-1,0,317,0,5,100.0,0,0
26,1,0,0,2139,0,309382,1,7,33.33333333,0,1
96,2,1,0,4842,271,9602,0,5,0.0,0,1
60,3,3,0,-1,0,8523,1,5,100.0,0,0
78,3,4,0,-1,0,77959,1,4,90.0,0,0
39,2,0,0,1546,645,4669,1,2,66.66666667,0,1
52,2,0,0,5728,115,0,1,0,0.0,1,1
80,3,8,0,3459,193,324208,0,4,55.55555556,0,0
29,2,0,0,5160,1048,0,0,8,50.0,0,0
44,3,0,0,1546,645,4669,1,2,0.0,1,1
32,2,0,0,4995,118,561890,0,2,88.88888889,0,0
113,2,1,0,8347,2974,1,1,10,33.33333333,1,1
100,3,0,0,4099,284,0,1,0,100.0,4,1
44,3,0,0,3015,272,443326,1,4,100.0,1,1
52,3,0,0,2817,105,0,1,0,100.0,0,1
24,2,0,0,4875,238,7896,0,4,61.53846154,0,0
65,2,7,0,3063,2415,430644,0,4,54.54545455,0,0
49,2,2,0,1613,214,0,1,0,0.0,2,1
49,2,1,0,-1,0,998801,1,1,100.0,3,1
132,3,3,0,7764,272,32,0,5,0.0,0,1
32,2,1,0,2646,1372,1518041,0,3,0.0,0,0
19,2,0,0,-1,162,166944,0,5,91.42857143,0,0
54,2,1,0,3374,278,249487,0,5,77.77777778,0,0
59,4,1,0,8195,2032,8063233,1,4,100.0,0,1
82,2,6,0,4401,347,0,0,2,48.48484848,0,0
64,2,0,0,7838,1292,4087,0,5,0.0,0,0
155,5,2,0,5614,230,0,1,5,33.33333333,0,1
51,2,0,0,7132,903,12,0,7,100.0,0,0
24,2,0,0,3097,191,2457400,0,2,66.66666667,0,0
43,3,0,0,1859,333,0,1,2,100.0,0,1
23,2,0,0,1936,255,62777,0,6,87.5,0,0
83,1,2,0,1969,223,0,1,0,42.85714286,0,1
25,2,0,0,6831,58,0,0,2,100.0,0,0
64,1,4,0,1573,252,239536,1,4,90.0,0,0
33,3,0,0,-1,236,0,0,3,85.71428571,0,1
56,2,3,0,2137,785,11284,1,4,60.0,0,0
87,2,6,0,254,1207,35612,1,1,100.0,1,1
24,2,0,0,2480,77,5257779,0,4,42.85714286,0,0
107,2,9,0,8027,3295,6195,1,5,100.0,1,0
30,2,0,0,8386,1840,453826,0,4,95.83333333,0,0
148,5,1,0,4166,216,0,1,4,0.0,5,1
36,2,0,0,1802,24,0,1,0,100.0,0,1
69,2,0,0,1975,217,0,1,0,100.0,0,1
100,3,1,0,518,213,4427853,1,0,100.0,2,1
39,2,2,0,3573,2270,15987,0,6,0.0,0,0
56,2,0,0,1574,252,0,1,0,0.0,0,1
53,2,1,0,6302,273,0,1,2,0.0,3,1
50,3,0,0,4979,134,315959,1,2,77.77777778,0,1
49,3,0,0,484,0,0,1,0,100.0,1,1
26,2,0,0,2644,277,0,1,1,0.0,0,1
30,2,0,0,3270,18,0,1,0,100.0,0,1
111,2,9,0,7616,132,2190,0,5,52.94117647,0,0
21,2,0,0,-1,0,1465448,0,3,100.0,0,0
25,2,0,0,3624,402,699776,0,3,95.23809524,0,0
60,1,0,0,2532,389,0,1,0,100.0,0,1
28,2,0,0,6272,302,804801,0,4,83.33333333,0,0
33,1,0,0,5621,223,0,1,1,0.0,0,1
99,1,2,0,1706,120,4830221,1,2,100.0,2,1
29,1,4,0,554,542,0,1,0,0.0,0,1
50,2,0,0,6055,1616,116833,1,5,76.47058824,0,0
34,2,0,0,6202,373,7701846,0,5,50.0,0,0
20,1,0,0,920,0,11781,1,6,91.66666667,0,1
56,3,0,0,3640,12,0,1,0,100.0,0,1
28,3,0,0,8493,274,1973,0,6,0.0,1,1
69,4,0,0,645,86,0,1,2,0.0,1,1
41,3,0,0,-1,989,8161447,1,3,80.0,0,1
40,4,1,0,-1,0,0,1,1,0.0,0,1
18,1,0,0,8770,360,1100059,0,4,66.66666667,0,0
32,2,0,0,7297,372,8925548,0,5,72.41379309999998,0,0
54,2,4,0,5887,1418,184,0,6,77.77777778,0,0
34,2,0,0,6255,319,1416696,1,0,81.81818182,0,1
28,2,0,0,1054,771,18736,0,3,0.0,0,0
39,3,1,0,7142,162,8441470,1,1,100.0,0,1
22,1,1,0,-1,245,0,0,2,50.0,0,1
50,2,1,0,7123,3469,34048,0,4,7.692307692000001,0,0
29,2,0,0,-1,116,1274420,0,4,100.0,0,0
53,2,1,0,554,0,0,1,0,0.0,0,1
76,1,0,0,5106,7,0,1,0,0.0,0,1
65,3,4,0,2604,317,3035738,0,4,11.11111111,0,0
55,2,0,0,5850,359,0,1,0,0.0,0,1
53,3,0,1,1605,221,0,1,0,0.0,0,1
37,2,0,0,7505,531,2244720,0,4,66.66666667,0,0
57,2,0,0,3861,156,0,1,4,0.0,0,1
66,2,6,0,2341,215,36313,0,4,89.18918919,0,0
37,1,0,0,-1,0,63706,0,6,25.0,0,1
138,2,0,0,-1,124,0,1,0,83.33333333,2,1
27,2,0,0,3394,1719,100826,0,3,45.45454545,0,0
57,5,2,0,5614,230,3340968,1,5,33.33333333,0,1
27,2,0,0,5382,97,0,0,3,20.0,0,0
131,3,1,0,7588,812,27719,1,6,0.0,1,1
58,2,0,0,7130,905,12,0,7,100.0,0,0
33,2,0,0,3965,53,0,0,2,12.5,0,0
27,2,0,0,1416,44,0,0,2,100.0,0,0
21,2,0,0,2179,376,2521464,0,3,66.66666667,0,0
132,5,1,0,5037,441,1984172,1,3,0.0,0,0
49,2,3,0,4079,1399,767,0,5,0.0,0,0
34,2,1,0,50,315,0,1,0,80.0,0,1
38,2,0,0,7132,903,12,0,7,100.0,0,0
78,3,5,0,7292,377,1010,0,6,75.0,0,0
45,2,0,0,7132,902,12,0,7,100.0,0,0
23,1,0,0,2704,0,2715729,0,5,50.0,0,0
58,3,3,0,7226,79,52480,0,5,77.77777778,0,0
37,2,3,0,-1,0,77586,1,1,0.0,2,1
51,2,2,0,9900,691,187,0,8,0.0,0,0
39,2,1,0,7600,71,4133,0,6,87.17948718,1,0
25,2,0,0,2995,292,395612,1,1,100.0,0,1
49,1,6,0,4202,180,7191477,1,4,100.0,0,0
253,3,4,0,-1,0,0,0,0,100.0,4,1
61,3,2,0,6300,275,128102,0,5,33.33333333,0,0
82,2,7,0,9284,1675,154918,0,5,66.66666667,0,0
80,2,2,0,9318,910,13,1,7,0.0,0,0
55,3,1,0,7516,2711,38038,0,4,0.0,0,0
129,2,1,0,8018,382,5178465,1,4,7.692307692000001,0,1
39,2,0,0,7134,901,12,0,7,100.0,0,0
56,2,0,0,6669,636,6844,1,5,64.70588235,0,0
54,2,1,0,5809,2225,228,0,7,10.0,0,0
27,2,0,0,4174,208,0,0,3,88.88888889,0,0
27,2,0,0,1469,357,0,1,0,100.0,0,1
34,2,0,0,5223,256,865185,0,2,0.0,0,0
21,1,0,0,4923,191,0,0,3,50.0,0,0
50,2,0,0,6070,140,14592,0,5,25.0,0,0
90,2,5,0,-1,0,172375,0,5,68.42105263,0,0
48,2,1,0,779,317,0,1,0,22.22222222,0,1
22,1,0,0,-1,0,3536,1,9,100.0,1,1
56,3,3,0,6865,74,271260,1,2,81.81818182,0,1
90,2,0,0,1877,315,0,1,1,100.0,0,1
213,4,6,1,-1,0,1768405,1,2,66.66666667,1,1
31,2,0,0,5160,1048,0,0,8,66.66666667,0,0
28,2,0,0,-1,314,2537042,0,4,25.0,0,0
35,2,1,0,7296,373,5320327,0,5,8.333333332999999,0,0
65,2,2,0,7814,221,55134,0,4,41.17647059,0,0
108,3,1,0,-1,0,0,1,2,100.0,3,1
43,3,0,0,-1,0,0,1,0,0.0,0,1
28,2,0,0,2786,136,702387,0,3,33.33333333,0,0
123,5,0,0,3992,25,5707171,1,0,100.0,0,1
47,3,0,0,3770,247,0,1,2,0.0,1,1
73,3,1,0,3420,597,0,1,0,0.0,3,1
23,2,0,0,7308,361,2217046,0,4,83.33333333,0,0
67,3,3,0,-1,179,0,1,0,0.0,0,1
28,2,0,0,5466,13,1642644,0,3,66.66666667,0,0
26,2,0,0,-1,484,0,0,2,88.88888889,0,1
24,2,0,0,7747,288,9814,0,6,72.30769231,0,0
43,2,0,0,5232,246,0,0,7,90.0,0,0
69,2,1,0,7618,131,2188,0,5,50.0,0,0
30,2,0,0,5159,1049,1488031,0,8,100.0,0,0
37,3,0,0,967,129,0,1,0,0.0,1,1
47,3,2,0,7083,952,17964,1,3,0.0,0,1
31,1,0,0,8130,3557,1229068,0,4,18.75,0,0
26,2,0,0,5908,2721,1345725,0,2,40.0,0,0
32,1,0,0,5085,3375,0,0,3,8.955223881,0,0
56,2,0,0,2347,209,242805,1,2,0.0,0,0
70,3,0,0,-1,781,1106852,1,4,0.0,0,0
50,3,3,0,7128,176,8386524,1,1,81.81818182,0,1
35,1,0,0,7489,182,63,0,10,50.0,0,0
48,2,0,0,-1,0,0,1,0,0.0,0,1
26,1,0,0,-1,0,795896,0,2,25.0,0,0
105,4,0,0,5942,632,94313,1,3,77.77777778,0,0
123,2,9,0,7446,588,0,0,8,65.95744681,0,0
141,2,2,0,8018,382,0,1,4,0.0,0,1
30,2,0,0,2910,11,2751403,0,4,66.66666667,0,0
20,1,0,0,-1,0,244548,0,2,79.48717949,0,0
39,2,0,0,-1,0,318619,1,2,0.0,0,1
28,2,0,0,3544,473,0,0,2,95.12195122,0,0
32,2,0,0,4107,276,666841,0,4,100.0,0,0
72,1,1,0,3523,130,6293523,1,1,100.0,0,1
29,1,0,0,3232,420,0,0,0,0.0,0,1
45,1,0,0,-1,155,8116481,1,0,100.0,0,1
29,2,0,0,1579,247,5247508,0,3,57.14285714,0,0
37,2,1,0,4711,1864,592208,0,4,93.33333333,0,0
52,5,0,0,5616,228,0,1,5,0.0,0,1
76,8,0,0,8415,371,0,1,2,0.0,1,1
30,1,0,0,3829,1650,0,1,0,40.0,0,1
46,2,0,0,6260,2505,683,0,6,61.53846154,0,0
64,2,1,0,4668,81,0,1,0,50.0,2,1
58,3,2,0,4824,289,396309,0,4,88.46153846,0,0
42,3,0,0,5441,401,436375,1,3,0.0,0,1
153,4,9,0,9127,303,1317,1,2,0.0,1,1
85,2,6,0,4964,895,62075,0,5,42.85714286,0,0
111,2,1,0,8347,2975,1,1,10,33.33333333,1,1
62,1,3,0,-1,164,842241,0,4,100.0,0,0
39,3,0,0,58,307,0,1,0,100.0,0,1
76,3,3,0,1256,205,0,1,3,50.0,1,1
24,2,0,0,-1,0,751879,0,3,94.44444444,0,0
33,2,0,0,3775,242,5639332,0,2,0.0,0,0
29,2,0,0,-1,0,0,1,0,87.5,0,1
33,1,0,0,7689,711,0,0,4,12.90322581,0,0
21,1,1,0,-1,0,8057895,0,1,100.0,0,0
103,1,1,0,6683,256,0,0,5,50.0,0,0
83,2,6,0,6788,2708,296349,1,3,33.33333333,0,0
33,2,0,0,-1,0,5776415,1,2,50.0,0,1
50,3,0,0,-1,575,0,1,1,0.0,0,1
31,1,0,0,315,51,0,0,0,0.0,0,1
27,2,0,0,3153,135,9482009,0,3,77.77777778,0,0
85,2,1,0,4284,99,0,1,1,66.66666667,2,1
26,2,0,0,-1,1667,351713,0,3,93.33333333,0,0
30,2,0,0,3295,358,1759878,0,4,61.53846154,0,0
55,2,3,0,5657,91,11681,0,5,30.0,0,0
29,2,0,0,-1,0,0,0,5,71.42857143,0,0
32,2,0,0,1747,79,1146509,1,4,0.0,0,1
78,2,6,0,8292,473,19,0,7,50.0,0,0
29,2,0,0,1725,102,427885,0,3,85.71428571,0,0
437,7,2,0,4798,316,2956421,0,4,100.0,3,1
49,2,4,0,7422,1343,286,1,7,0.0,0,0
45,4,0,0,4202,181,0,1,0,80.0,0,1
58,2,0,0,3924,459,736894,0,3,37.5,0,0
70,4,2,0,5616,228,0,1,5,0.0,0,1
55,2,2,0,5184,294,1078203,0,4,0.0,0,0
46,2,2,0,-1,1804,23249,1,6,33.33333333,0,0
44,3,0,0,-1,329,0,1,0,0.0,0,1
32,2,0,0,-1,0,196420,0,4,60.0,0,0
74,3,2,0,553,177,0,1,2,0.0,2,1
28,2,0,0,7296,373,0,0,5,28.57142857,0,0
27,1,0,0,895,0,0,1,0,0.0,0,1
109,3,10,0,8278,121,6030,1,6,83.05084746,0,0
39,1,2,0,-1,0,0,0,2,50.0,0,0
37,3,0,0,-1,1263,62673,1,3,60.0,0,0
30,2,1,0,1796,30,678863,0,2,71.42857143,0,0
24,2,0,0,8843,288,8453855,0,3,100.0,0,0
37,2,0,0,-1,0,1980,0,5,77.77777778,0,0
47,2,0,0,3368,285,0,1,1,0.0,0,1
68,1,0,0,-1,0,0,1,1,100.0,3,1
55,5,0,0,5627,217,0,1,5,0.0,0,1
22,2,0,0,-1,0,135685,0,3,100.0,0,0
22,2,0,0,-1,0,375554,0,4,100.0,0,0
36,4,0,0,7856,0,18244,1,4,0.0,0,1
70,2,0,0,8347,2975,1,1,10,0.0,1,1
32,2,0,0,7299,370,0,0,5,0.0,0,0
34,1,1,0,7967,68,0,1,1,100.0,0,1
22,2,0,0,3894,124,210556,0,2,0.0,0,0
29,2,0,0,-1,0,1487897,0,4,66.66666667,0,0
57,1,3,0,2520,36,632001,1,7,0.0,0,1
26,2,0,0,-1,327,0,1,0,0.0,0,1
41,3,0,0,8049,351,1590,0,5,90.90909091,0,0
99,4,1,0,5670,174,881,0,6,7.317073171,0,1
24,2,0,0,184,182,0,0,2,100.0,0,0
97,1,1,0,72,292,0,1,0,0.0,3,1
107,7,6,0,-1,0,0,1,2,100.0,1,1
58,3,1,0,1993,0,10422666,1,0,33.33333333,5,1
140,3,4,0,0,364,0,1,0,100.0,0,1
57,3,3,0,3926,457,12829,0,4,100.0,0,0
30,2,0,0,5231,247,0,0,7,95.83333333,0,0
40,3,0,0,55,309,0,1,0,100.0,1,1
52,2,0,0,7299,370,0,0,5,25.0,0,0
33,2,0,0,5159,1049,7280414,0,8,100.0,0,0
21,1,0,0,-1,288,0,1,0,100.0,0,1
142,2,2,0,8018,382,0,1,4,44.44444444,0,1
38,2,0,0,6375,200,86031,0,4,0.0,0,0
30,2,0,0,3502,150,535644,0,4,100.0,0,0
37,3,0,0,8534,233,249228,0,6,0.0,0,0
80,4,3,0,-1,0,102713,0,5,0.0,0,0
28,2,0,0,4662,87,369654,0,3,88.63636364,0,0
35,2,0,0,8971,525,43534,1,6,50.0,0,0
26,2,0,0,7446,252,0,1,1,0.0,0,1
33,2,0,0,5161,1047,0,0,8,100.0,0,0
55,3,0,0,-1,3057,52062,1,3,0.0,0,1
47,2,2,0,1633,193,149347,1,2,0.0,0,1
64,3,1,0,-1,105,7955434,1,0,60.0,3,1
43,3,0,0,1272,188,0,0,0,0.0,0,1
42,1,0,0,5085,3375,0,0,3,7.462686567,0,0
160,2,1,0,8019,381,0,1,4,7.692307692000001,0,1
103,1,9,0,2747,904,337414,0,5,66.66666667,0,0
56,4,1,0,5616,228,0,1,5,0.0,0,1
20,2,0,0,2208,0,0,0,0,0.0,0,1
46,3,0,0,532,198,0,1,0,75.0,0,1
34,2,0,0,5160,1048,0,0,8,100.0,0,0
83,3,0,0,2292,265,134706,0,4,0.0,0,1
37,2,0,0,7083,952,17964,1,3,0.0,0,1
84,2,1,0,535,194,0,1,3,80.0,4,1
16,2,0,0,-1,-1,81531,0,4,0.0,0,0
21,2,0,0,8396,734,1194,0,6,0.0,0,0
84,3,0,0,6811,1955,1500702,1,5,0.0,0,0
41,2,0,0,232,133,0,1,0,100.0,0,1
32,2,0,0,2024,167,0,0,2,85.0,0,0
22,2,0,0,3875,508,884585,0,4,94.44444444,0,0
36,3,0,0,5784,425,51109,0,5,40.0,0,0
